record_id,out_link,out_num,out_num_cat,outcome_measure,outcome_description,measurement,meas_rate_gpt,metric,metric_def_gpt,aggregation_method,method_def_gpt,cutoffs,cut_rate_gpt,timeframe,meas_rate,metric_def,method_def,cut_rate,time_prio,time_desc_1,time_desc_2,time_desc_3,time_desc_4,time_desc_5,time_desc_6,time_desc_7,time_desc_8,time_desc_9,nct_key,pmid,title,journal_book,is_act,lead_sponsor_class,funder_type,is_nih_funded
JP_NCT03411356_jun,https://clinicaltrials.gov/study/NCT03411356?term=NCT03411356&rank=1&tab=history&a=1#outcome-measures-card,Other 6,3,Predictors of Weight Loss,Predictors of weight loss will be assessed in both groups with questionnaires periodically over the 52 week intervention,Not valid,2,Not reported,2,Not reported,2,Not applicable,3,"Baseline and weeks 13, 26, 52, and 78",2,2,2,3,2,1,0,1,0,0,0,0,0,0,NCT03411356,40163873,The Effect of 4:3 Intermittent Fasting on Weight Loss at 12 Months : A Randomized Clinical Trial,Ann Intern Med,No,OTHER,OTHER,Yes
JP_NCT03411356_jun,https://clinicaltrials.gov/study/NCT03411356?term=NCT03411356&rank=1&tab=history&a=1#outcome-measures-card,Other 7,3,Difficulty of Test Fast,Participants will be asked to perform a test fast i.e. to limit intake to 25% of estimated baseline energy requirements for 1 day at baseline (prior to randomization and beginning the interventions). Difficulty of the test fast will be assessed using a 1-10 Likert scale with 1 representing no difficulty and 10 representing extreme difficulty.,Study-specific 1-10 Likert scale assessing difficulty of test fast,1,End value,1,Not reported,2,Not applicable,3,Baseline,1,1,2,3,3,1,0,0,0,0,0,0,0,0,NCT03411356,40163873,The Effect of 4:3 Intermittent Fasting on Weight Loss at 12 Months : A Randomized Clinical Trial,Ann Intern Med,No,OTHER,OTHER,Yes
JP_NCT03411356_jun,https://clinicaltrials.gov/study/NCT03411356?term=NCT03411356&rank=1&tab=history&a=1#outcome-measures-card,Other 8,3,Intervention Preference,Intervention preference will be assessed by asking participants which intervention group (IMF or DCR) they would prefer at baseline (prior to randomization),Study-specific 1-question single-choice assessing intervention preference,1,End value,1,Not reported,2,Not applicable,3,Baseline,1,1,2,3,3,1,0,0,0,0,0,0,0,0,NCT03411356,40163873,The Effect of 4:3 Intermittent Fasting on Weight Loss at 12 Months : A Randomized Clinical Trial,Ann Intern Med,No,OTHER,OTHER,Yes
JP_NCT03411356_jun,https://clinicaltrials.gov/study/NCT03411356?term=NCT03411356&rank=1&tab=history&a=1#outcome-measures-card,Other 9,3,6 Month Post-Intervention Follow-Up Body Weight,Body weight will be measured via clinic scale.,Body weight,1,End value,1,Not reported,2,Not applicable,3,26 weeks after completion of the 52-week intervention (i.e. at week 78),1,1,2,3,3,0,1,0,0,0,0,0,0,0,NCT03411356,40163873,The Effect of 4:3 Intermittent Fasting on Weight Loss at 12 Months : A Randomized Clinical Trial,Ann Intern Med,No,OTHER,OTHER,Yes
JP_NCT03411356_jun,https://clinicaltrials.gov/study/NCT03411356?term=NCT03411356&rank=1&tab=history&a=1#outcome-measures-card,Primary 1,1,Change in Body Weight,Body weight will be measured via clinic scale.,Body weight,1,Change from baseline,1,Not reported,2,Not applicable,3,"Baseline and weeks 4, 13, 26, 39, and 52.",1,1,2,3,2,1,0,1,0,0,0,0,0,0,NCT03411356,40163873,The Effect of 4:3 Intermittent Fasting on Weight Loss at 12 Months : A Randomized Clinical Trial,Ann Intern Med,No,OTHER,OTHER,Yes
JP_NCT03411356_jun,https://clinicaltrials.gov/study/NCT03411356?term=NCT03411356&rank=1&tab=history&a=1#outcome-measures-card,Secondary 1,2,Changes in Body Composition,Body composition will be assessed with dual-energy x-ray absorptiometry (DXA).,Not valid,2,Change from baseline,1,Not reported,2,Not applicable,3,"Baseline and weeks 26, and 52.",2,1,2,3,2,1,0,1,0,0,0,0,0,0,NCT03411356,40163873,The Effect of 4:3 Intermittent Fasting on Weight Loss at 12 Months : A Randomized Clinical Trial,Ann Intern Med,No,OTHER,OTHER,Yes
JP_NCT03411356_jun,https://clinicaltrials.gov/study/NCT03411356?term=NCT03411356&rank=1&tab=history&a=1#outcome-measures-card,Secondary 10,2,Changes in Total Daily Energy Expenditure (TDEE),TDEE will be measured using the doubly-labeled water (DLW) method.,Total daily energy expenditure,1,Change from baseline,1,Not reported,2,Not applicable,3,"Baseline and weeks 26, and 52.",1,1,2,3,2,1,0,1,0,0,0,0,0,0,NCT03411356,40163873,The Effect of 4:3 Intermittent Fasting on Weight Loss at 12 Months : A Randomized Clinical Trial,Ann Intern Med,No,OTHER,OTHER,Yes
JP_NCT03411356_jun,https://clinicaltrials.gov/study/NCT03411356?term=NCT03411356&rank=1&tab=history&a=1#outcome-measures-card,Secondary 11,2,Changes in Physical Activity,Physical activity will be measured with activity monitors.,Not valid,2,Change from baseline,1,Not reported,2,Not applicable,3,"Baseline and weeks 13, 26, and 52.",2,1,2,3,2,1,0,1,0,0,0,0,0,0,NCT03411356,40163873,The Effect of 4:3 Intermittent Fasting on Weight Loss at 12 Months : A Randomized Clinical Trial,Ann Intern Med,No,OTHER,OTHER,Yes
JP_NCT03411356_jun,https://clinicaltrials.gov/study/NCT03411356?term=NCT03411356&rank=1&tab=history&a=1#outcome-measures-card,Secondary 12,2,Changes in Sedentary Behavior,Sedentary behavior will be measured with activity monitors.,Sedentary behavior,1,Change from baseline,1,Not reported,2,Not applicable,3,"Baseline and weeks 13, 26, and 52",2,1,2,3,2,1,0,1,0,0,0,0,0,0,NCT03411356,40163873,The Effect of 4:3 Intermittent Fasting on Weight Loss at 12 Months : A Randomized Clinical Trial,Ann Intern Med,No,OTHER,OTHER,Yes
JP_NCT03411356_jun,https://clinicaltrials.gov/study/NCT03411356?term=NCT03411356&rank=1&tab=history&a=1#outcome-measures-card,Secondary 2,2,Changes in Blood Pressure,Blood pressure will be measured with a sphygomanometer.,Not valid,2,Change from baseline,1,Not reported,2,Not applicable,3,"Baseline and weeks 13, 26, and 52.",2,1,2,3,2,1,0,1,0,0,0,0,0,0,NCT03411356,40163873,The Effect of 4:3 Intermittent Fasting on Weight Loss at 12 Months : A Randomized Clinical Trial,Ann Intern Med,No,OTHER,OTHER,Yes
JP_NCT03411356_jun,https://clinicaltrials.gov/study/NCT03411356?term=NCT03411356&rank=1&tab=history&a=1#outcome-measures-card,Secondary 3,2,Changes in Fasting Lipids,12 hour fasting blood sample for measurement of lipid profile.,Not valid,2,Change from baseline,1,Not reported,2,Not applicable,3,Baseline and weeks 26 and 52,2,1,2,3,2,1,0,1,0,0,0,0,0,0,NCT03411356,40163873,The Effect of 4:3 Intermittent Fasting on Weight Loss at 12 Months : A Randomized Clinical Trial,Ann Intern Med,No,OTHER,OTHER,Yes
JP_NCT03411356_jun,https://clinicaltrials.gov/study/NCT03411356?term=NCT03411356&rank=1&tab=history&a=1#outcome-measures-card,Secondary 4,2,Changes in Insulin Sensitivity,12 hour fasting blood sample for measurement of insulin and glucose. Insulin sensitivity (homeostasis model assessment of insulin resistance [HOMA-IR]) will be calculated as ([insulin] x [fasting glucose x 0.055]/22.5).,insulin; glucose,1,Change from baseline,1,Not reported,2,Not applicable,3,Baseline and weeks 26 and 52,1,1,2,3,2,1,0,1,0,0,0,0,0,0,NCT03411356,40163873,The Effect of 4:3 Intermittent Fasting on Weight Loss at 12 Months : A Randomized Clinical Trial,Ann Intern Med,No,OTHER,OTHER,Yes
JP_NCT03411356_jun,https://clinicaltrials.gov/study/NCT03411356?term=NCT03411356&rank=1&tab=history&a=1#outcome-measures-card,Secondary 5,2,Changes in Objectively Measured Energy Intake (EI),EI will be measured using the doubly-labeled water (DLW) intake-balance method.,Energy intake,1,Change from baseline,1,Not reported,2,Not applicable,3,"Baseline, weeks 26 and 52",1,1,2,3,2,1,0,1,0,0,0,0,0,0,NCT03411356,40163873,The Effect of 4:3 Intermittent Fasting on Weight Loss at 12 Months : A Randomized Clinical Trial,Ann Intern Med,No,OTHER,OTHER,Yes
JP_NCT03411356_jun,https://clinicaltrials.gov/study/NCT03411356?term=NCT03411356&rank=1&tab=history&a=1#outcome-measures-card,Secondary 6,2,Changes in Self-Reported Energy Intake (EI),Dietary energy intake (kcals/day) will be measured with diet diaries.,Not reported,2,Change from baseline,1,Not reported,2,Not applicable,3,"Baseline and weeks 13, 26, and 52.",2,1,2,3,2,1,0,1,0,0,0,0,0,0,NCT03411356,40163873,The Effect of 4:3 Intermittent Fasting on Weight Loss at 12 Months : A Randomized Clinical Trial,Ann Intern Med,No,OTHER,OTHER,Yes
JP_NCT03411356_jun,https://clinicaltrials.gov/study/NCT03411356?term=NCT03411356&rank=1&tab=history&a=1#outcome-measures-card,Secondary 7,2,Changes in Self-reported Diet Composition,Dietary macronutrient intake will be measured with diet diaries.,Not valid,2,Change from baseline,1,Not reported,2,Not applicable,3,"Baseline and weeks 13, 26, and 52.",2,1,2,3,2,1,0,1,0,0,0,0,0,0,NCT03411356,40163873,The Effect of 4:3 Intermittent Fasting on Weight Loss at 12 Months : A Randomized Clinical Trial,Ann Intern Med,No,OTHER,OTHER,Yes
JP_NCT03411356_jun,https://clinicaltrials.gov/study/NCT03411356?term=NCT03411356&rank=1&tab=history&a=1#outcome-measures-card,Secondary 8,2,Changes in Self-Reported Dietary Adherence,Adherence to prescribed diet will be assessed with a monthly questionnaire.,Not reported,2,Change from baseline,1,Not reported,2,Not applicable,3,"Weeks 4, 8, 13, 18, 22, 26, 30, 34, 39, 44, 48, 52",2,1,2,3,2,0,0,1,0,0,0,0,0,0,NCT03411356,40163873,The Effect of 4:3 Intermittent Fasting on Weight Loss at 12 Months : A Randomized Clinical Trial,Ann Intern Med,No,OTHER,OTHER,Yes
JP_NCT03411356_jun,https://clinicaltrials.gov/study/NCT03411356?term=NCT03411356&rank=1&tab=history&a=1#outcome-measures-card,Secondary 9,2,Changes in Resting Energy Expenditure (REE),REE will be measured using indirect calorimetry.,Resting energy expenditure,1,Change from baseline,1,Not reported,2,Not applicable,3,"Baseline and weeks 26, and 52.",1,1,2,3,2,1,0,1,0,0,0,0,0,0,NCT03411356,40163873,The Effect of 4:3 Intermittent Fasting on Weight Loss at 12 Months : A Randomized Clinical Trial,Ann Intern Med,No,OTHER,OTHER,Yes
JP_NCT03424109,https://clinicaltrials.gov/study/NCT03424109?term=NCT03424109&rank=1&tab=history&a=5#outcome-measures-card,Primary 1,1,"Proportion of eligible patients whose disposition is to an acute care setting (inpatient, non-palliative service)","ED disposition will be measured on the index ED visit, and will be a dichotomous variable for an acute care admission (Yes/No).",Disposition to acute care setting,1,End value,1,Categorical,1,Not applicable,3,6 Months,1,1,1,3,3,0,1,0,0,0,0,0,0,0,NCT03424109,39813042,Palliative Care Initiated in the Emergency Department: A Cluster Randomized Clinical Trial,JAMA,No,OTHER,OTHER,Yes
JP_NCT03424109,https://clinicaltrials.gov/study/NCT03424109?term=NCT03424109&rank=1&tab=history&a=5#outcome-measures-card,Secondary 1,2,healthcare service utilization in the six months following the ED visit and survival times following the ED visit measured by number of home health visits,ED disposition will be measured on the index ED visit,Home health visits,1,Events per person,1,Not reported,2,Not applicable,3,6 Months,1,1,2,3,3,0,1,0,0,0,0,0,0,0,NCT03424109,39813042,Palliative Care Initiated in the Emergency Department: A Cluster Randomized Clinical Trial,JAMA,No,OTHER,OTHER,Yes
JP_NCT03424109,https://clinicaltrials.gov/study/NCT03424109?term=NCT03424109&rank=1&tab=history&a=5#outcome-measures-card,Secondary 2,2,healthcare service utilization in the six months following the ED visit and survival times following the ED visit measured by number of inpatient days (count),ED disposition will be measured on the index ED visit,Inpatient days,1,Duration,1,Not reported,2,Not applicable,3,6 Months,1,1,2,3,3,0,1,0,0,0,0,0,0,0,NCT03424109,39813042,Palliative Care Initiated in the Emergency Department: A Cluster Randomized Clinical Trial,JAMA,No,OTHER,OTHER,Yes
JP_NCT03424109,https://clinicaltrials.gov/study/NCT03424109?term=NCT03424109&rank=1&tab=history&a=5#outcome-measures-card,Secondary 3,2,healthcare service utilization in the six months following the ED visit and survival times following the ED visit measured by number of admission to an ICU,ED disposition will be measured on the index ED visit,Admission to ICU,1,Events per person,1,Not reported,2,Not applicable,3,6 Months,1,1,2,3,3,0,1,0,0,0,0,0,0,0,NCT03424109,39813042,Palliative Care Initiated in the Emergency Department: A Cluster Randomized Clinical Trial,JAMA,No,OTHER,OTHER,Yes
JP_NCT03424109,https://clinicaltrials.gov/study/NCT03424109?term=NCT03424109&rank=1&tab=history&a=5#outcome-measures-card,Secondary 4,2,healthcare service utilization in the six months following the ED visit and survival times following the ED visit measured by number of admission to hospice,ED disposition will be measured on the index ED visit,Admission to hospice,1,Events per person,1,Not reported,2,Not applicable,3,6 Months,1,1,2,3,3,0,1,0,0,0,0,0,0,0,NCT03424109,39813042,Palliative Care Initiated in the Emergency Department: A Cluster Randomized Clinical Trial,JAMA,No,OTHER,OTHER,Yes
JP_NCT03427827,https://clinicaltrials.gov/study/NCT03427827?term=NCT03427827&rank=1&tab=history&a=3#outcome-measures-card,Primary 1,1,disease-free survival,"calculated from the date of randomisation to the date of locoregional failure, distant failure, or death from any cause, whichever occurred first.",locoregional failure; distant failure; death,1,Time-to-event,1,Not reported,2,Not applicable,3,3 years,1,1,2,3,3,0,1,0,0,0,0,0,0,0,NCT03427827,40079940,Adjuvant PD-1 Blockade With Camrelizumab for Nasopharyngeal Carcinoma: The DIPPER Randomized Clinical Trial,JAMA,No,OTHER,OTHER,No
JP_NCT03427827,https://clinicaltrials.gov/study/NCT03427827?term=NCT03427827&rank=1&tab=history&a=3#outcome-measures-card,Secondary 1,2,overall survival,calculated from date of randomisation to death,Mortality,1,Time-to-event,1,Not reported,2,Not applicable,3,5 years,1,1,2,3,3,0,1,0,0,0,0,0,0,0,NCT03427827,40079940,Adjuvant PD-1 Blockade With Camrelizumab for Nasopharyngeal Carcinoma: The DIPPER Randomized Clinical Trial,JAMA,No,OTHER,OTHER,No
JP_NCT03427827,https://clinicaltrials.gov/study/NCT03427827?term=NCT03427827&rank=1&tab=history&a=3#outcome-measures-card,Secondary 2,2,distant metastasis-free survival,calculated from date of randomisation to the first distant failure,Not reported,2,Time-to-event,1,Not reported,2,Not applicable,3,3 years,2,1,2,3,3,0,1,0,0,0,0,0,0,0,NCT03427827,40079940,Adjuvant PD-1 Blockade With Camrelizumab for Nasopharyngeal Carcinoma: The DIPPER Randomized Clinical Trial,JAMA,No,OTHER,OTHER,No
JP_NCT03427827,https://clinicaltrials.gov/study/NCT03427827?term=NCT03427827&rank=1&tab=history&a=3#outcome-measures-card,Secondary 3,2,locoregional recurrence-free survival,calculated from date of randomisation to the first locoregional failure,Not reported,2,Time-to-event,1,Not reported,2,Not applicable,3,3 years,2,1,2,3,3,0,1,0,0,0,0,0,0,0,NCT03427827,40079940,Adjuvant PD-1 Blockade With Camrelizumab for Nasopharyngeal Carcinoma: The DIPPER Randomized Clinical Trial,JAMA,No,OTHER,OTHER,No
JP_NCT03427827,https://clinicaltrials.gov/study/NCT03427827?term=NCT03427827&rank=1&tab=history&a=3#outcome-measures-card,Secondary 4,2,adverse events (AEs) and severe adverse events (SAE),graded according to NCI CTCAE 4.0,Not valid,2,Not reported,2,Not reported,2,Not applicable,3,3 years,2,2,2,3,3,0,1,0,0,0,0,0,0,0,NCT03427827,40079940,Adjuvant PD-1 Blockade With Camrelizumab for Nasopharyngeal Carcinoma: The DIPPER Randomized Clinical Trial,JAMA,No,OTHER,OTHER,No
JP_NCT03427827,https://clinicaltrials.gov/study/NCT03427827?term=NCT03427827&rank=1&tab=history&a=3#outcome-measures-card,Secondary 5,2,quality of life (QoL),"the change of QoL from randomization to 12 months after chemoradiation, graded according to EORTC QLQ-C30 V3.0",Not valid,2,Change from baseline,1,Not reported,2,Not applicable,3,1 year,2,1,2,3,3,0,1,0,0,0,0,0,0,0,NCT03427827,40079940,Adjuvant PD-1 Blockade With Camrelizumab for Nasopharyngeal Carcinoma: The DIPPER Randomized Clinical Trial,JAMA,No,OTHER,OTHER,No
JP_NCT03452137,https://clinicaltrials.gov/study/NCT03452137?term=NCT03452137&rank=1&tab=history&a=2#outcome-measures-card,Primary 1,1,Independent Review Facility assessed Event Free Survival (IRF assessed EFS),NA,disease recurrence; disease progression; death,1,Time-to-event,1,Not reported,2,Not applicable,3,"Randomization to the first documented disease recurrence, or disease progression (per Response Evaluation Criteria In Solid Tumors (RECIST v1.1)), or death from any cause, whichever occurs first, through the end of study (approximately 64 months)",1,1,2,3,3,1,0,0,0,1,1,0,1,0,NCT03452137,40079944,Atezolizumab in High-Risk Locally Advanced Squamous Cell Carcinoma of the Head and Neck: A Randomized Clinical Trial,JAMA,Yes,INDUSTRY,INDUSTRY,No
JP_NCT03452137,https://clinicaltrials.gov/study/NCT03452137?term=NCT03452137&rank=1&tab=history&a=2#outcome-measures-card,Primary 2,1,Overall Survival (OS) after Randomization,NA,Mortality,1,Time-to-event,1,Not reported,2,Not applicable,3,"Randomization to death from any cause, through the end of study (approximately 64 months)",1,1,2,3,3,1,0,0,0,1,1,0,0,0,NCT03452137,40079944,Atezolizumab in High-Risk Locally Advanced Squamous Cell Carcinoma of the Head and Neck: A Randomized Clinical Trial,JAMA,Yes,INDUSTRY,INDUSTRY,No
JP_NCT03452137,https://clinicaltrials.gov/study/NCT03452137?term=NCT03452137&rank=1&tab=history&a=2#outcome-measures-card,Secondary 1,2,Investigator Assessed Event Free Survival (EFS),NA,disease recurrence; disease progression; death,1,Time-to-event,1,Not reported,2,Not applicable,3,"Randomization to the first documented disease recurrence, or disease progression (per RECIST v1.1) or death from any cause, whichever occurs first, through the end of study (approximately 64 months)",1,1,2,3,3,1,0,0,0,1,1,0,1,0,NCT03452137,40079944,Atezolizumab in High-Risk Locally Advanced Squamous Cell Carcinoma of the Head and Neck: A Randomized Clinical Trial,JAMA,Yes,INDUSTRY,INDUSTRY,No
JP_NCT03452137,https://clinicaltrials.gov/study/NCT03452137?term=NCT03452137&rank=1&tab=history&a=2#outcome-measures-card,Secondary 2,2,Percentage of Participants with Adverse Events,NA,Not reported,2,End value,1,Categorical,1,Not applicable,3,Baseline until up to 90 days after end of treatment (approximately 64 months,2,1,1,3,3,1,0,0,1,1,1,0,0,0,NCT03452137,40079944,Atezolizumab in High-Risk Locally Advanced Squamous Cell Carcinoma of the Head and Neck: A Randomized Clinical Trial,JAMA,Yes,INDUSTRY,INDUSTRY,No
JP_NCT03452137,https://clinicaltrials.gov/study/NCT03452137?term=NCT03452137&rank=1&tab=history&a=2#outcome-measures-card,Secondary 3,2,Serum Concentration of Atezolizumab,NA,Serum concentration of atezolizumab,1,End value,1,Not reported,2,Not applicable,3,"At pre-defined intervals from Cycle 1, Day 1, through end of treatment (approximately 1 year).",1,1,2,3,3,0,0,0,1,0,1,0,0,0,NCT03452137,40079944,Atezolizumab in High-Risk Locally Advanced Squamous Cell Carcinoma of the Head and Neck: A Randomized Clinical Trial,JAMA,Yes,INDUSTRY,INDUSTRY,No
JP_NCT03452137,https://clinicaltrials.gov/study/NCT03452137?term=NCT03452137&rank=1&tab=history&a=2#outcome-measures-card,Secondary 4,2,Change from baseline in physical function and Quality of Life Global Health Status/Quality of Life Scales of the European Organization for Research and Treatment of Cancer (EORTC) Quality of Life Questionnaire,NA,Not valid,2,Change from baseline,1,Not reported,2,Not applicable,3,Baseline up until 30 days from last dose (approximately 64 months overall),2,1,2,3,3,1,0,0,1,1,1,0,0,0,NCT03452137,40079944,Atezolizumab in High-Risk Locally Advanced Squamous Cell Carcinoma of the Head and Neck: A Randomized Clinical Trial,JAMA,Yes,INDUSTRY,INDUSTRY,No
JP_NCT03476083,https://clinicaltrials.gov/study/NCT03476083?term=NCT03476083&rank=1&tab=history&a=3#outcome-measures-card,Primary 1,1,Assessment on the proportion of infants who are infected with hepatitis B at the age of 28 weeks in the two groups,Compare MTCT rates between the two study groups and demonstrate non-inferiority in efficacy. MTCT rate is defined as the proportion of infants with serum HBV DNA >20 IU/mL and/or HBsAg positivity at 28 weeks of age.,serum HBV DNA; HBsAg,1,End value,1,Categorical,1,Mismatch in attribute and cutoff counts,1,From the date of birth to age of 28 weeks.,1,1,1,2,3,1,0,0,1,0,0,0,0,0,NCT03476083,39540799,Tenofovir and Hepatitis B Virus Transmission During Pregnancy: A Randomized Clinical Trial,JAMA,Yes,INDUSTRY,INDUSTRY,No
JP_NCT03476083,https://clinicaltrials.gov/study/NCT03476083?term=NCT03476083&rank=1&tab=history&a=3#outcome-measures-card,Secondary 1,2,Assessment on congenital defects and/or malformation rates in each infant group for comparison,Congenital defects and/or malformation rates are defined as the proportion of infants with the aforementioned abnormalities discovered during the study period.,congenital defect; malformation,1,End value,1,Categorical,1,Not applicable,3,From the date of birth to age of 28 weeks.,1,1,1,3,3,1,0,0,1,0,0,0,0,0,NCT03476083,39540799,Tenofovir and Hepatitis B Virus Transmission During Pregnancy: A Randomized Clinical Trial,JAMA,Yes,INDUSTRY,INDUSTRY,No
JP_NCT03476083,https://clinicaltrials.gov/study/NCT03476083?term=NCT03476083&rank=1&tab=history&a=3#outcome-measures-card,Secondary 2,2,Assessment on the reduction of maternal HBV DNA levels at delivery,Assess the reduction of maternal HBV DNA levels at delivery when compared to the baseline before initiating TDF.,Maternal HBV DNA levels,1,Change from baseline,1,Not reported,2,Not applicable,3,From the date of randomization until delivery.,1,1,2,3,3,1,0,0,0,1,0,0,0,0,NCT03476083,39540799,Tenofovir and Hepatitis B Virus Transmission During Pregnancy: A Randomized Clinical Trial,JAMA,Yes,INDUSTRY,INDUSTRY,No
JP_NCT03476083,https://clinicaltrials.gov/study/NCT03476083?term=NCT03476083&rank=1&tab=history&a=3#outcome-measures-card,Secondary 3,2,Maternal serological outcomes during the study: Percentage of mothers who loss/seroconversion of HBsAg or/and HBeAg during the study,Assess the percentage of mothers who loss/seroconversion of HBsAg or/and HBeAg during the study.,HBsAg; HBeAg,1,End value,1,Categorical,1,Not applicable,3,From the date of randomization until postpartum week 28.,1,1,1,2,3,1,0,0,1,0,0,0,0,0,NCT03476083,39540799,Tenofovir and Hepatitis B Virus Transmission During Pregnancy: A Randomized Clinical Trial,JAMA,Yes,INDUSTRY,INDUSTRY,No
JP_NCT03476083,https://clinicaltrials.gov/study/NCT03476083?term=NCT03476083&rank=1&tab=history&a=3#outcome-measures-card,Secondary 4,2,Adverse events of both mothers and infants,Assess the percentage of mothers or infants who have adverse events during the study.,adverse event,1,End value,1,Categorical,1,Not applicable,3,From the date of screening until postpartum week 28.,2,1,1,3,3,1,0,0,1,0,0,0,0,0,NCT03476083,39540799,Tenofovir and Hepatitis B Virus Transmission During Pregnancy: A Randomized Clinical Trial,JAMA,Yes,INDUSTRY,INDUSTRY,No
JP_NCT03476083,https://clinicaltrials.gov/study/NCT03476083?term=NCT03476083&rank=1&tab=history&a=3#outcome-measures-card,Secondary 5,2,Tolerability of TDF therapy: Percentage of mothers who discontinue on TDF therapy due to the adverse event(s) during the study,Assess the percentage of mothers who discontinue on TDF therapy due to the adverse event(s) during the study.,Discontinuation of TDF therapy due to adverse event,1,End value,1,Categorical,1,Not applicable,3,From the date of randomization until delivery.,1,1,1,3,3,1,0,0,0,1,0,0,0,0,NCT03476083,39540799,Tenofovir and Hepatitis B Virus Transmission During Pregnancy: A Randomized Clinical Trial,JAMA,Yes,INDUSTRY,INDUSTRY,No
JP_NCT03527719_jun,https://clinicaltrials.gov/study/NCT03527719?term=NCT03527719&rank=1&tab=history&a=1#outcome-measures-card,Primary 1,1,Primary Outcome of Phase 1: Hypertension control rate,The proportion of participants with controlled blood pressure（< 130/80 mm Hg）,Blood pressure,1,End value,1,Categorical,1,Blood pressure : <130/80 mm Hg,1,12 months after baseline,1,1,1,1,3,0,1,0,0,0,0,0,0,0,NCT03527719,40258956,"Blood pressure reduction and all-cause dementia in people with uncontrolled hypertension: an open-label, blinded-endpoint, cluster-randomized trial",Nat Med,No,OTHER,OTHER,Yes
JP_NCT03527719_jun,https://clinicaltrials.gov/study/NCT03527719?term=NCT03527719&rank=1&tab=history&a=1#outcome-measures-card,Primary 2,1,Primary Outcome of Phase 2: Composite cardiovascular disease outcome,Record the occurrence of newly diagnosed composite cardiovascular disease,Not reported,2,End value,1,Not reported,2,Not applicable,3,36 months after baseline,2,1,2,3,3,0,1,0,0,0,0,0,0,0,NCT03527719,40258956,"Blood pressure reduction and all-cause dementia in people with uncontrolled hypertension: an open-label, blinded-endpoint, cluster-randomized trial",Nat Med,No,OTHER,OTHER,Yes
JP_NCT03527719_jun,https://clinicaltrials.gov/study/NCT03527719?term=NCT03527719&rank=1&tab=history&a=1#outcome-measures-card,Secondary 1,2,Secondary Outcome of Phase 1: Mean systolic and diastolic pressure changes,Mean systolic and diastolic pressure changes of participants,Not valid,2,Change from baseline,1,Continuous,1,Not applicable,3,12 months after baseline,2,1,1,3,3,0,1,0,0,0,0,0,0,0,NCT03527719,40258956,"Blood pressure reduction and all-cause dementia in people with uncontrolled hypertension: an open-label, blinded-endpoint, cluster-randomized trial",Nat Med,No,OTHER,OTHER,Yes
JP_NCT03527719_jun,https://clinicaltrials.gov/study/NCT03527719?term=NCT03527719&rank=1&tab=history&a=1#outcome-measures-card,Secondary 10,2,Secondary Outcome of Phase 2:All-case death,Number of all-case death,All-cause death,1,End value,1,Categorical,1,Not applicable,3,36 months after baseline,1,1,1,3,3,0,1,0,0,0,0,0,0,0,NCT03527719,40258956,"Blood pressure reduction and all-cause dementia in people with uncontrolled hypertension: an open-label, blinded-endpoint, cluster-randomized trial",Nat Med,No,OTHER,OTHER,Yes
JP_NCT03527719_jun,https://clinicaltrials.gov/study/NCT03527719?term=NCT03527719&rank=1&tab=history&a=1#outcome-measures-card,Secondary 11,2,Secondary Outcome of Phase 2:Mean systolic and diastolic pressure changes,Mean systolic and diastolic pressure changes of participants,Not valid,2,Change from baseline,1,Continuous,1,Not applicable,3,36 months after baseline,2,1,1,3,3,0,1,0,0,0,0,0,0,0,NCT03527719,40258956,"Blood pressure reduction and all-cause dementia in people with uncontrolled hypertension: an open-label, blinded-endpoint, cluster-randomized trial",Nat Med,No,OTHER,OTHER,Yes
JP_NCT03527719_jun,https://clinicaltrials.gov/study/NCT03527719?term=NCT03527719&rank=1&tab=history&a=1#outcome-measures-card,Secondary 2,2,Secondary Outcome of Phase 1:Hypertension control rate（<140/90 mm),The proportion of participants with controlled blood pressure（< 140/90 mm Hg）,Blood pressure,1,End value,1,Categorical,1,Blood pressure : <140/90 mm Hg,1,12 months after baseline,1,1,1,1,3,0,1,0,0,0,0,0,0,0,NCT03527719,40258956,"Blood pressure reduction and all-cause dementia in people with uncontrolled hypertension: an open-label, blinded-endpoint, cluster-randomized trial",Nat Med,No,OTHER,OTHER,Yes
JP_NCT03527719_jun,https://clinicaltrials.gov/study/NCT03527719?term=NCT03527719&rank=1&tab=history&a=1#outcome-measures-card,Secondary 3,2,Secondary Outcome of Phase 1: Adherence to antihypertensive medication rate,The proportion of participants who adhere to antihypertensive drugs,Adherence to antihypertensive medication,1,End value,1,Categorical,1,Not applicable,3,12 months after baseline,2,1,1,3,3,0,1,0,0,0,0,0,0,0,NCT03527719,40258956,"Blood pressure reduction and all-cause dementia in people with uncontrolled hypertension: an open-label, blinded-endpoint, cluster-randomized trial",Nat Med,No,OTHER,OTHER,Yes
JP_NCT03527719_jun,https://clinicaltrials.gov/study/NCT03527719?term=NCT03527719&rank=1&tab=history&a=1#outcome-measures-card,Secondary 4,2,Secondary Outcome of Phase 2: Stroke,Number of newly diagnosed stroke,Not reported,2,End value,1,Categorical,1,Not applicable,3,36 months after baseline,2,1,1,3,3,0,1,0,0,0,0,0,0,0,NCT03527719,40258956,"Blood pressure reduction and all-cause dementia in people with uncontrolled hypertension: an open-label, blinded-endpoint, cluster-randomized trial",Nat Med,No,OTHER,OTHER,Yes
